WB_id,logFC_daf16,logFC_double,logFC_daf2
WBGene00018250,-0.947832557,-1.207624782,0.596990566
WBGene00018253,1.231084575,1.484010259,-1.413759149
WBGene00018257,-0.618345711,-0.924287347,0.281207832
WBGene00018258,0.915821993,0.864330875,-0.506700555
WBGene00018260,-0.409659759,-0.390949636,0.094744928
WBGene00018268,-0.771617458,-0.79473666,0.106607321
WBGene00018269,1.193352243,1.069040375,-0.101950916
WBGene00018273,-1.123715158,-1.290486293,1.489001517
WBGene00018279,-0.875336329,-0.652973477,1.302226126
WBGene00018280,-1.394362172,-1.188287111,0.735430787
WBGene00018286,0.486020795,0.325808655,0.253803864
WBGene00018298,0.448558676,0.290804075,0.30919148
WBGene00018303,-0.427804786,-0.29319188,-0.119569294
WBGene00018310,0.787826297,0.779205686,0.283591176
WBGene00018314,1.843118369,1.690566781,-0.287958338
WBGene00018334,-0.430984524,-0.686400291,0.669110492
WBGene00018342,0.675923551,0.6666508,0.078874763
WBGene00018343,-1.296318444,-1.322668067,-1.212620078
WBGene00018351,-0.346787644,-0.111978657,-0.158792987
WBGene00018358,1.193445412,1.425051394,-0.485615101
WBGene00018374,-0.444441307,-0.337589511,-0.168929082
WBGene00018375,-0.805006987,-0.45000563,-0.0912483
WBGene00018393,-1.034954546,-0.987609786,0.034125029
WBGene00018395,-0.317101892,-0.404008077,0.2076142
WBGene00018400,-1.244081005,-1.46155625,0.652560811
WBGene00018432,0.8744856,0.784003741,-1.887244512
WBGene00018456,1.472561975,1.638766686,-0.234380231
WBGene00018466,-1.29161223,-1.43006241,0.747872353
WBGene00018487,-0.823053799,-0.38054896,-0.368555148
WBGene00018488,0.317191098,0.193111568,-0.117214336
WBGene00018522,-0.736788483,-0.763862008,0.06933551
WBGene00018532,-0.256245645,-0.365884987,0.019476325
WBGene00018541,-1.528903685,-1.261210246,0.809456146
WBGene00018544,-1.568109091,-1.880076391,-0.489260652
WBGene00018568,-0.978272748,-0.763089343,0.599586875
WBGene00018590,0.451979806,0.522737161,0.337223048
WBGene00018602,-2.262994765,-2.443574659,0.597993496
WBGene00018609,-0.590367727,-0.56467316,0.163707065
WBGene00018610,-1.011014631,-0.679870787,0.319229674
WBGene00018657,0.372320056,0.411999433,0.025164432
WBGene00018694,-0.874533927,-0.700974491,0.918711592
WBGene00018697,0.381619425,0.251215941,0.626749281
WBGene00018707,-0.775647705,-0.693003245,0.269321255
WBGene00018720,-0.950152024,-0.909764032,-0.188890122
WBGene00018731,0.471232682,0.13179981,0.323526293
WBGene00018732,-0.400371745,-0.422562291,0.461887608
WBGene00018734,0.244501198,0.171470355,-0.090281276
WBGene00018755,-0.557923062,-0.536101347,0.174197487
WBGene00018765,0.534438995,0.330942089,-0.369042655
WBGene00018779,0.643032536,0.562001246,-1.115025921
WBGene00018786,0.712805546,0.765338033,0.122045589
WBGene00018789,0.552762014,0.575539457,-0.450751133
WBGene00018803,0.428490192,0.697593763,-0.929157223
WBGene00018848,0.824190835,0.697501285,0.295535383
WBGene00018849,0.409365424,0.345762854,-0.00084904
WBGene00018850,2.863437753,2.968709536,-0.170441716
WBGene00018851,3.823322458,2.771872645,-0.259476672
WBGene00018860,-0.392833409,-0.169141513,0.018227621
WBGene00018874,-0.617535888,-0.696675807,0.695416455
WBGene00018877,-1.402542127,-2.224594888,0.826920131
WBGene00018885,-1.107285797,-0.967812346,0.137296508
WBGene00018886,0.332529927,0.393975748,0.064290101
WBGene00018902,0.667416413,0.700360331,-0.221410742
WBGene00018907,0.854152344,0.600758897,-0.587639972
WBGene00018952,-0.296786039,-0.236083034,-0.190165927
WBGene00018969,-0.640313148,-0.602769792,-0.074464416
WBGene00018972,-0.83362999,-0.683127591,-0.656645626
WBGene00019001,-0.355216183,-0.395584773,0.27198121
WBGene00019017,-0.543996683,-0.11323261,0.521825281
WBGene00019022,-0.47888467,-0.458302703,0.150626346
WBGene00019058,1.00901457,0.976752275,-0.182383883
WBGene00019103,0.861685594,0.848654607,-0.248752669
WBGene00019105,1.049077793,0.833278512,-1.232760085
WBGene00019106,0.738987346,0.391549835,-0.369921539
WBGene00019111,-0.555706274,-1.040483469,-0.209719677
WBGene00019113,-0.804451305,-0.879013342,0.723071191
WBGene00019153,-2.739277465,-2.686559001,1.341975977
WBGene00019203,-0.845842186,-0.945597993,0.449806953
WBGene00019211,-0.478484171,-0.449654789,0.657317654
WBGene00019213,0.635671872,0.53051989,-1.006557635
WBGene00019214,2.418480918,2.274637072,-2.061738774
WBGene00019215,1.561372866,1.884908123,-1.146387704
WBGene00019232,-1.530601645,-1.141105785,1.167399452
WBGene00019240,-0.260528387,-0.321032834,-0.004901589
WBGene00019261,-0.5802708,-0.386718122,-0.457891537
WBGene00019262,1.663823904,1.227843154,-0.194841476
WBGene00019268,1.01861181,0.982325513,0.61632909
WBGene00019270,-0.528731847,-0.352817553,-0.143020249
WBGene00019285,0.59981357,0.497840607,-0.354950873
WBGene00019289,0.30063722,0.261756183,-0.203209874
WBGene00019293,-0.966398539,-0.842535337,0.352083065
WBGene00019312,0.69220987,0.820419637,-0.201174342
WBGene00019326,0.41181523,0.436558808,0.150696261
WBGene00019327,-0.940963878,-1.243464477,-1.13210401
WBGene00019329,-0.358671617,-0.210004246,0.254500629
WBGene00019332,-0.656658031,-0.653277689,0.215747673
WBGene00019344,0.483947606,0.440772363,-0.198146328
WBGene00019345,1.521491133,1.611571771,0.026933751
WBGene00019351,-0.382684491,-0.273623158,0.239023857
WBGene00019365,0.236076887,0.240652396,0.082551498
WBGene00019369,1.749498858,1.814489786,-0.83768659
WBGene00019373,-0.70470862,-0.602867707,0.215282088
WBGene00019376,-4.912910669,-4.746940643,0.375580147
WBGene00019407,-0.549459641,-0.736783293,0.364953478
WBGene00019421,1.243280897,1.35242982,-0.395706417
WBGene00019426,0.460862672,0.449637614,-0.515537013
WBGene00019461,0.528249658,0.739191906,-0.347171381
WBGene00019464,-1.048036385,-1.109177712,1.715570519
WBGene00019472,-3.434952341,-3.103578593,1.609250645
WBGene00019476,-0.961150705,-0.737605369,0.251968394
WBGene00019477,-0.598173745,-0.548020009,0.267310088
WBGene00019478,-0.54648247,-0.641145953,0.025889844
WBGene00019487,0.390672111,0.397260715,0.384331768
WBGene00019489,-0.5330053,-0.847609444,0.680872365
WBGene00019495,-1.305236903,-1.744259082,-0.100767166
WBGene00019521,-0.517364207,-0.439256801,0.428607343
WBGene00019540,-0.60028748,-0.80309455,0.315369802
WBGene00019546,0.594201433,0.631766148,-0.970390223
WBGene00019549,1.771412968,1.776235702,-1.35559073
WBGene00019550,-1.372926205,-1.554543705,0.188047842
WBGene00019589,0.49425822,0.556306648,-0.994884134
WBGene00019590,0.469243091,0.365277152,-0.79584128
WBGene00019597,-0.629853291,-0.653332206,0.526022098
WBGene00019605,0.69127409,1.121247867,-1.610737953
WBGene00019619,-1.348572075,-1.467037731,-1.777836595
WBGene00019623,0.743321525,0.48068387,-0.249238194
WBGene00019639,-0.799580763,-0.717029724,0.986512298
WBGene00019648,-1.057091175,-0.710965671,0.631696693
WBGene00019649,0.363761343,0.490217012,-0.169233852
WBGene00019655,-0.811988548,-0.852484293,0.322716297
WBGene00019657,0.399702192,0.399154778,0.807130249
WBGene00019674,2.92977745,3.229721352,0.268901097
WBGene00019693,-0.238211811,-0.226275643,-0.094686697
WBGene00019698,0.257979144,0.55695454,0.365019794
WBGene00019699,0.53617963,0.549576058,-1.378834932
WBGene00019717,0.530426507,0.548164752,-1.071096077
WBGene00019720,0.611652087,0.615076763,-0.205786546
WBGene00019727,0.337097905,-0.010055065,-0.090714493
WBGene00019730,-1.633211423,-2.026961614,-0.599980672
WBGene00019732,-0.543603591,-0.491512691,0.915868852
WBGene00019734,0.571874971,0.704891343,0.053793717
WBGene00019738,1.08156328,1.461225451,-0.358000506
WBGene00019743,-0.379653352,-0.071517778,0.508094234
WBGene00019747,-0.374962316,-0.378676962,0.707078545
WBGene00019769,0.535495857,0.223192382,0.338150235
WBGene00019771,0.187840721,0.103588345,-0.081926049
WBGene00019779,1.118670841,1.558995088,0.297444273
WBGene00019780,-0.668672637,-0.757760468,-0.066655812
WBGene00019782,1.015915216,0.976654731,0.655144919
WBGene00019821,0.345834536,0.516252374,0.298988084
WBGene00019824,-0.260734839,-0.140486397,-0.188213133
WBGene00019830,0.721099599,0.992860953,-0.787165474
WBGene00019831,-0.251649891,-0.206149345,0.028884633
WBGene00019846,-1.435495629,-1.536430821,-0.022412009
WBGene00019854,-1.294177167,-1.266092095,1.385108791
WBGene00019881,0.878763123,0.85869612,-0.816267453
WBGene00019885,-0.711766911,-0.924019526,1.008806569
WBGene00019890,-0.863552292,-0.996672213,0.279002613
WBGene00019906,0.995663073,0.200820045,-1.011439357
WBGene00019909,-1.768426653,-2.117002757,0.267870302
WBGene00019917,0.756270125,0.95937306,-1.485830614
WBGene00019931,3.751963696,3.948983649,-1.383488149
WBGene00019941,-0.188629191,-0.227516393,0.414795304
WBGene00019968,-0.661215826,-0.455610686,-0.105761712
WBGene00019977,1.23003731,1.558258871,-2.362695088
WBGene00019982,-1.034144122,-0.901020007,-0.54067371
WBGene00019986,-0.43881661,-0.128505751,-0.641450074
WBGene00019988,0.772121421,0.617966687,-0.292234788
WBGene00020004,1.251289107,1.189890525,-0.073358209
WBGene00020006,0.461948857,0.425665389,-0.064285516
WBGene00020016,0.918832452,0.790868234,-1.66039718
WBGene00020023,0.626313527,0.506092977,-0.043945261
WBGene00020062,0.478611064,0.381422974,-0.265262427
WBGene00020080,-1.142133599,-0.700883549,-0.451140846
WBGene00020090,0.303685304,0.198291311,0.21058557
WBGene00020092,-0.261725472,-0.119530874,-0.096463921
WBGene00020107,0.438850577,0.449577727,0.046548326
WBGene00020128,1.250214902,1.659968133,-1.749476443
WBGene00020135,-1.142055287,-1.041766796,1.35144906
WBGene00020139,-0.739761824,-0.676743984,-0.809487007
WBGene00020141,-0.918730727,-0.494155342,-0.781273848
WBGene00020156,0.785563927,0.911514006,-0.603263283
WBGene00020157,-0.862494718,-1.088994402,0.598654925
WBGene00020160,0.484028748,0.507379852,-0.047685587
WBGene00020200,-0.702620473,-0.659153549,0.633814739
WBGene00020208,0.352253544,0.340518126,-0.309178286
WBGene00020216,-0.549980497,-0.719146257,-0.602077325
WBGene00020252,-3.183290595,-2.82523485,2.623941218
WBGene00020258,1.658870816,1.904374537,-1.167784996
WBGene00020260,-0.454669688,-0.385050582,0.342284824
WBGene00020267,0.529071446,0.562415349,-0.04848785
WBGene00020277,-1.542434195,-1.275334942,-0.449606313
WBGene00020280,-1.05258426,-0.976961726,-0.45168806
WBGene00020287,-0.439109354,-0.32459302,0.264981197
WBGene00020307,-0.642618886,-0.611927984,0.780213541
WBGene00020313,-0.667515206,-1.09975419,0.084881563
WBGene00020325,-0.631799567,-0.528215969,0.153881945
WBGene00020326,2.377748945,2.066634387,-3.721681861
WBGene00020329,-1.862839476,-1.765015416,0.469613732
WBGene00020339,-0.63321389,-0.881968857,0.203258584
WBGene00020343,-2.810335808,-2.875140818,0.783492392
WBGene00020357,-2.373302316,-2.740974643,0.543609866
WBGene00020364,-1.738575556,-1.735503423,0.388745672
WBGene00020366,-0.602290664,-0.64334116,-0.09013665
WBGene00020369,-0.365652058,-0.371546676,-0.023727263
WBGene00020373,-0.957765992,-1.092575999,0.808740515
WBGene00020382,-0.319536481,-0.133514763,0.08010042
WBGene00020383,0.29013483,0.258004251,0.162869536
WBGene00020389,0.31898716,0.557831196,0.584382019
WBGene00020393,1.185781013,1.322906788,-1.009243175
WBGene00020394,-2.474286645,-2.170231511,0.621491547
WBGene00020397,-0.543622833,-0.608169796,0.692951524
WBGene00020413,0.340591398,0.247755453,0.034139306
WBGene00020426,0.767055603,0.642413266,-0.160499018
WBGene00020439,2.700098943,1.982762276,0.633602175
WBGene00020445,0.424904407,0.57749347,-0.362978191
WBGene00020453,0.474173254,0.654820796,-1.686224224
WBGene00020456,0.466200709,0.416231439,-1.038730517
WBGene00020471,0.769347344,0.52087359,-0.6308216
WBGene00020481,-0.293244484,-0.142848209,-0.176127072
WBGene00020503,0.587798724,0.290472961,0.239764476
WBGene00020509,0.511599502,0.609466473,-0.013383793
WBGene00020516,0.525777463,0.563903065,-0.990025942
WBGene00020532,0.324186852,0.409396701,-0.09198345
WBGene00020564,-0.979731831,-1.12030515,0.204750121
WBGene00020565,-0.811535063,-0.469017507,-0.360409646
WBGene00020566,-1.464818001,-1.254408987,-0.099486956
WBGene00020569,-0.98291343,-1.223537911,0.327239544
WBGene00020581,0.268777284,0.183190202,0.087159849
WBGene00020583,0.62258102,0.551115987,-0.494793385
WBGene00020589,1.060588258,0.811487734,-1.548498931
WBGene00020592,-1.057393107,-0.826062978,0.163175992
WBGene00020593,-0.878298313,-0.607199395,1.034977836
WBGene00020594,0.699016145,0.58100013,-0.112667853
WBGene00020636,0.279841314,0.260981044,0.211052874
WBGene00020642,1.024168465,0.917953727,-1.360801132
WBGene00020673,0.408756219,0.535426294,0.345174394
WBGene00020682,0.206395785,0.226217882,0.365179061
WBGene00020683,-0.201865851,-0.149858412,0.057540448
WBGene00020684,-0.692272597,-0.485367058,0.416258954
WBGene00020691,0.749381743,1.171502734,0.582222064
WBGene00020714,0.504762384,0.397458118,-0.204312043
WBGene00020721,-0.355616495,-0.175531274,0.103248659
WBGene00020738,-0.877463306,-0.944986474,0.003703483
WBGene00020741,-2.649415282,-2.792734373,0.815909218
WBGene00020756,0.352190866,0.528405478,-0.117914331
WBGene00020765,0.518655989,0.564092533,0.039733299
WBGene00020774,0.499776072,0.278750162,-0.352207371
WBGene00020777,-0.460173662,-0.380234223,0.099906471
WBGene00020784,-0.846347291,-0.661321478,0.472520541
WBGene00020788,0.81556242,1.131094803,-0.7416097
WBGene00020799,-0.618299556,-0.658538931,0.57951163
WBGene00020801,-0.918257847,-0.95428834,0.308360932
WBGene00020812,-0.714773058,-0.78850062,-0.263224096
WBGene00020827,-0.339878117,-0.244426161,0.210940266
WBGene00020847,-0.353135452,-0.152313411,-0.687902064
WBGene00020861,0.365683005,0.370716268,0.703051594
WBGene00020866,-0.316605946,-0.406779978,-0.169656495
WBGene00020867,0.285168325,0.181128594,-0.006788667
WBGene00020869,1.193452092,1.356324053,-0.60266686
WBGene00020878,2.218520656,2.164836147,-1.350508866
WBGene00020881,2.542042242,2.417238486,-1.415274854
WBGene00020891,-0.604342138,-0.751912314,0.562101496
WBGene00020897,0.628057726,0.601130803,-0.17574974
WBGene00020908,0.426748434,0.446631715,0.081077802
WBGene00020909,-1.953139924,-1.923464397,0.351635618
WBGene00020938,0.906811003,0.850987175,-1.383628241
WBGene00020941,-2.476139559,-1.934782103,1.407843809
WBGene00020946,-4.198844409,-5.548057326,2.98660511
WBGene00020962,-0.358305729,-0.367206228,-0.06757424
WBGene00020972,-0.490741175,-0.440666548,0.094592697
WBGene00020989,0.595116527,0.680377864,-3.819129784
WBGene00021011,-0.628706954,-0.551538034,0.11330409
WBGene00021028,0.986248463,1.043891932,-1.153087533
WBGene00021043,-0.444468782,-0.514880168,0.809471255
WBGene00021070,1.229317432,1.636980294,-2.770615198
WBGene00021074,0.267435338,0.376271519,0.48977863
WBGene00021078,0.277285712,0.253629697,-0.152226509
WBGene00021089,-2.050537136,-2.061428849,2.16834865
WBGene00021114,1.707983758,1.728438095,-2.074291698
WBGene00021121,0.558094115,0.671113342,-0.763554165
WBGene00021128,0.531324317,0.365721584,0.505273054
WBGene00021134,-1.663777563,-2.385189356,1.921085559
WBGene00021156,-0.635407688,-0.880902628,0.780441285
WBGene00021161,-0.650208802,-0.991908869,0.26240635
WBGene00021167,-1.56150153,-1.903836632,-0.753193833
WBGene00021188,-0.938878211,-0.632982245,-0.098376589
WBGene00021268,1.055049528,1.226434203,-0.377186603
WBGene00021305,-0.243377203,-0.2075252,-0.044249509
WBGene00021312,-0.287686588,-0.283065974,0.342494484
WBGene00021322,-0.445073761,-0.565628523,-0.373997906
WBGene00021332,0.339548343,0.192270184,0.087192283
WBGene00021335,2.56482807,2.518249298,-2.314887785
WBGene00021337,-1.284561981,-1.754603333,1.684358971
WBGene00021352,0.452032784,0.290968404,0.010783001
WBGene00021355,-0.495060053,-0.523371092,0.163518687
WBGene00021369,0.471687134,0.414366531,-0.266970235
WBGene00021372,0.323213681,0.424302785,-0.591048534
WBGene00021394,-0.299472595,-0.24888007,-0.004827806
WBGene00021397,-0.566477881,-0.669084412,0.623774145
WBGene00021402,-0.296103953,-0.280803437,0.102554918
WBGene00021404,-0.475711934,-0.583283632,0.302353241
WBGene00021420,-0.422851393,-0.659088388,-0.528570361
WBGene00021427,-0.497016838,-0.839148422,-0.692556381
WBGene00021430,0.711245197,0.767277865,0.015330094
WBGene00021433,1.108528516,1.54695689,0.852236024
WBGene00021450,-1.473315946,-1.414891607,0.768111119
WBGene00021464,-1.475247264,-1.775486919,-2.618776353
WBGene00021465,-1.372821713,-0.966082914,0.843704794
WBGene00021467,-0.341493472,-0.419988638,0.156003262
WBGene00021478,-2.450428142,-1.114321133,2.93109184
WBGene00021491,-1.14700423,-0.863409163,2.554784532
WBGene00021492,0.931118394,0.534867943,0.060465755
WBGene00021494,1.406038434,1.456228949,-1.23066567
WBGene00021522,0.248302663,0.226422243,-0.015890767
WBGene00021526,1.7096176,1.501250317,-0.221832198
WBGene00021540,-0.816508787,-1.033040733,1.196242823
WBGene00021576,-2.823437548,-2.634060143,1.026972559
WBGene00021583,-2.287902557,-1.269534141,0.548449734
WBGene00021586,-1.181531312,-1.044302432,0.497876336
WBGene00021587,-2.293075175,-2.722873958,0.350142598
WBGene00021602,1.532846459,1.235217721,-1.446239341
WBGene00021603,1.122629572,1.161136533,-1.740979098
WBGene00021637,-0.344807131,-0.281693996,0.153992574
WBGene00021658,-1.018987658,-0.638759826,0.062091737
WBGene00021675,-0.614762373,-0.706786167,0.404903978
WBGene00021678,0.899002314,1.435326351,-0.703551404
WBGene00021703,-1.788846158,-1.562819106,-1.531906648
WBGene00021721,0.49370714,0.35066663,-0.29064379
WBGene00021736,-0.231770829,-0.078088457,-0.125677876
WBGene00021741,1.035930826,0.53071304,-0.761374632
WBGene00021743,1.208003198,1.056843371,-3.57501542
WBGene00021765,-0.437124742,-0.45659821,-0.066583453
WBGene00021768,-1.150429312,-0.965860563,-0.092211352
WBGene00021772,1.111651266,1.126646594,-1.236778827
WBGene00021796,0.355207078,0.37098431,-0.072132927
WBGene00021800,0.271722061,0.259047649,0.229950785
WBGene00021818,-0.934961369,-0.801460289,0.637482889
WBGene00021835,-0.854281289,-0.464722864,0.657881887
WBGene00021843,0.25243274,0.554462232,0.308513757
WBGene00021855,0.278852852,0.341859735,0.117287601
WBGene00021871,0.443408918,0.332606736,-0.067784655
WBGene00021872,-0.854093278,-0.635717144,0.612340954
WBGene00021875,-0.961049295,-1.31802219,-0.476130964
WBGene00021882,0.394485808,0.31047194,-0.191150313
WBGene00021883,-0.565450244,-0.580532391,-0.151491225
WBGene00021888,-0.290130299,-0.179109937,-0.263411968
WBGene00021890,0.314302057,0.148758463,-0.210336493
WBGene00021895,0.305901462,0.397698564,0.182689715
WBGene00021900,0.277496391,0.481618747,0.324828386
WBGene00021917,-1.508610921,-1.668627638,-0.025513996
WBGene00022010,0.604500967,0.662577978,0.11361568
WBGene00022012,0.709761403,0.188662251,-0.906758714
WBGene00022013,0.922365134,0.891270583,-0.759133782
WBGene00022026,0.355383183,0.331409221,-0.232810308
WBGene00022027,-0.279243213,-0.166887445,-0.057021918
WBGene00022040,0.543890757,0.853097247,-0.862312236
WBGene00022047,-0.342430709,-0.492005716,-0.47043315
WBGene00022063,0.454435131,0.403253168,-0.041519158
WBGene00022072,1.047013438,0.863820979,-0.245332787
WBGene00022073,0.312268532,0.19701044,-0.041214046
WBGene00022076,1.03667401,1.162169734,-0.311861466
WBGene00022093,0.45428583,0.336781072,-0.708082716
WBGene00022103,0.462369559,0.351712673,-0.398177552
WBGene00022108,1.132642699,0.907855775,0.179136938
WBGene00022122,-0.56067545,-0.697905472,-0.450872247
WBGene00022127,-0.306347855,-0.382966802,-0.074871398
WBGene00022129,0.356989592,0.368014992,-0.041858628
WBGene00022130,0.730144089,0.737780717,-0.952383929
WBGene00022176,0.371014286,0.49418733,0.064540293
WBGene00022178,-0.908832659,-0.76333346,0.643300227
WBGene00022192,-0.234335726,-0.180792264,0.155797863
WBGene00022193,-0.292575362,-0.310743529,0.129258087
WBGene00022194,-0.964339384,-1.022863922,0.345102398
WBGene00022201,0.418840647,0.341611592,-0.211857976
WBGene00022202,-0.382765321,-0.454360375,-0.11995882
WBGene00022230,0.848825718,0.490908727,0.114046701
WBGene00022252,-1.012333877,-0.641798338,0.219844022
WBGene00022254,0.85054154,0.730114969,-0.201743901
WBGene00022286,0.337996056,0.095027781,-0.16092814
WBGene00022333,-1.070216174,-0.632223726,0.01232906
WBGene00022356,-1.422491229,-0.860355021,-0.231098425
WBGene00022374,-0.535508474,-0.814692016,0.016705618
WBGene00022378,0.315563102,0.547897258,0.434452121
WBGene00022383,-2.436877572,-2.437557204,-0.132575891
WBGene00022397,-0.838064051,-0.859812973,0.135630861
WBGene00022402,0.233355098,0.180353164,-0.095874405
WBGene00022441,-0.632718718,-0.273888657,1.186610078
WBGene00022445,-0.869595238,-0.839425234,0.064800621
WBGene00022456,0.385451664,0.470411047,0.041170613
WBGene00022471,-0.628647645,-0.690699705,0.558586552
WBGene00022474,-0.972644036,-0.99469886,0.327440604
WBGene00022487,-0.57343491,-0.418598118,-0.543946711
WBGene00022496,-0.978675899,-0.905062601,0.796260665
WBGene00022497,-1.456815405,-1.52080609,0.644005136
WBGene00022515,-1.105975855,-1.230178135,0.61375092
WBGene00022519,0.473527919,0.382911404,0.099539411
WBGene00022522,0.526726668,0.4149297,-0.233437242
WBGene00022540,0.774979153,0.701445195,-0.349066055
WBGene00022546,-3.139459923,-3.545303947,1.602680028
WBGene00022547,-1.103968845,-0.678626159,1.181686627
WBGene00022583,0.395648313,0.422074001,0.272443135
WBGene00022593,0.416022472,0.44995808,-0.570280916
WBGene00022597,-1.03558479,-1.277490785,1.375536638
WBGene00022605,1.693025588,1.654408001,-0.167271663
WBGene00022606,-1.008613128,-0.926403326,0.142658279
WBGene00022610,0.900223787,1.150729232,-2.056482012
WBGene00022631,0.627253366,0.503846475,-0.40804539
WBGene00022642,0.853686813,1.029399991,-2.87469107
WBGene00022643,-1.276391354,-0.962678889,0.356801844
WBGene00022647,0.27207914,0.291080499,0.12359027
WBGene00022657,-0.885149903,-1.105496461,0.247618344
WBGene00022664,0.268016525,0.212296562,-0.63191246
WBGene00022665,-1.550788275,-1.638873184,0.448301904
WBGene00022678,0.289167738,0.235546734,-0.168358989
WBGene00022696,0.253065393,0.18645687,-0.007634248
WBGene00022719,0.338891244,0.356149101,0.063862844
WBGene00022745,-0.282962501,-0.301945729,-0.266182533
WBGene00022752,-1.101902551,-0.797587153,1.057860457
WBGene00022781,0.307289148,0.581686107,-0.597339945
WBGene00022838,-0.691983356,-0.492955502,0.470101483
WBGene00022893,-0.516565564,-0.48453788,0.178946562
WBGene00023415,0.792225897,0.701270458,-0.374881201
WBGene00023420,0.628525579,0.812636048,-0.178155183
WBGene00023485,-0.482204539,-0.50994585,0.786593514
WBGene00023489,0.958469604,0.758098942,-1.1945007
WBGene00023490,2.261592989,2.398965798,-1.593583291
WBGene00023493,1.190456631,1.437951818,0.526268589
WBGene00023501,1.036054343,1.622824741,1.539079455
WBGene00023502,0.911742848,0.607795213,-0.685542424
WBGene00043062,1.426861232,1.156704089,-0.206809357
WBGene00043983,-0.652915313,-0.567166728,0.857535639
WBGene00043995,0.525390402,0.343926878,0.046028048
WBGene00044026,0.359509647,0.30923503,-0.143408922
WBGene00044044,3.220130628,3.297678665,-1.140892935
WBGene00044078,-0.47632699,-0.348333441,0.542608906
WBGene00044079,0.224648624,0.27799811,0.004571614
WBGene00044107,1.466652059,0.992511358,0.593011053
WBGene00044117,-1.612645891,-2.019741605,-0.452572727
WBGene00044287,1.576603434,1.415880537,-0.334247498
WBGene00044294,0.353118858,0.130310403,-0.497603198
WBGene00044296,1.414083644,1.284427723,-1.9260733
WBGene00044316,-1.235473647,-1.241340101,-1.028933345
WBGene00044331,0.698093275,0.711425697,-0.39124743
WBGene00044332,0.63441064,0.85917733,-1.690128113
WBGene00044360,0.692745023,1.12677515,-0.515417625
WBGene00044382,-0.908874103,-0.972889086,-0.076379625
WBGene00044387,0.395426459,0.266672343,-0.259826494
WBGene00044403,0.597959382,0.814963618,0.315105653
WBGene00044455,1.730012602,1.714809588,-2.25527507
WBGene00044471,-5.598760379,-5.452721123,3.928439024
WBGene00044479,-2.670575563,-2.880898739,2.860268438
WBGene00044481,-1.465742544,-1.25435771,-0.20611205
WBGene00044508,0.406694545,0.055080419,-0.202100869
WBGene00044513,0.606466457,0.68521182,0.036738981
WBGene00044527,-1.183598846,-1.213615825,0.304093245
WBGene00044556,0.468311704,0.318233308,0.248079754
WBGene00044605,-0.548070524,-0.640588583,0.121078522
WBGene00044615,0.892156894,0.944744738,0.582811911
WBGene00044696,0.411665728,0.754382257,-1.54625252
WBGene00044697,-0.751890364,-0.693765553,0.199681438
WBGene00044707,-3.143766078,-3.480137912,1.341252062
WBGene00044719,1.371083529,0.82979685,-4.188849432
WBGene00044723,-1.186344967,-1.509931655,0.376086113
WBGene00044737,-0.740577984,-0.992316928,0.694553276
WBGene00044738,-1.220548873,0.089711093,0.904943152
WBGene00044761,0.462816451,0.421461445,0.044066907
WBGene00044767,0.845330076,0.774995061,0.30272824
WBGene00044772,2.118867988,1.861288814,0.127256647
WBGene00044797,0.497889457,0.575099364,-1.09673238
WBGene00044896,4.312342952,4.718029775,-0.751821883
WBGene00044900,-2.358317103,-2.774463208,2.375795109
WBGene00044921,-1.882165799,-2.025425723,0.506583799
WBGene00044922,0.812859777,0.557200066,0.045769434
WBGene00044977,0.522267505,0.581857759,0.598315459
WBGene00045013,0.795663347,1.102035913,0.194185264
WBGene00045183,-2.756099927,-1.299817712,2.032994358
WBGene00045275,2.062438397,1.906566943,3.428962836
WBGene00045276,1.638918145,1.695429481,1.843239357
WBGene00045331,-1.026388018,-0.884412528,0.164585998
WBGene00045338,-1.971792034,-2.517548545,1.42175942
WBGene00045339,0.935666406,0.443942295,-1.333852385
WBGene00045397,0.535953359,0.385221866,0.555710804
WBGene00045415,1.158927584,0.81596414,-1.145086141
WBGene00045418,-0.348961433,-0.308718477,0.232017966
WBGene00045507,-0.732948622,-0.794849367,-0.661016044
WBGene00050934,3.485691379,3.927242158,1.58997071
WBGene00050967,1.309638511,1.148750999,-0.769913773
WBGene00077521,0.274278313,0.202281261,0.270241257
WBGene00077701,-0.749542858,-0.752540893,0.228754466
WBGene00077761,-0.433829176,-0.639112482,-0.560146132
WBGene00077769,-1.602000786,-1.603577679,-0.441094228
WBGene00077770,-0.492540123,-0.367428745,-0.257602189
WBGene00077771,-0.356439102,-0.402712231,0.249759433
WBGene00138721,-1.174716785,-1.336022484,-0.030754675
WBGene00185118,-0.786584703,-0.647428891,-0.393467097
WBGene00194642,0.741873646,0.409607892,0.304581639
WBGene00194687,0.848744304,0.910165652,-0.124772336
WBGene00194707,0.326454369,0.560228931,0.739592698
WBGene00194717,1.951453008,2.705782356,-0.710283714
WBGene00194815,1.520538863,1.489343565,-0.982060336
WBGene00194869,1.188563413,1.620076921,0.094679234
WBGene00195145,-1.309424318,-1.030571245,0.853645854
WBGene00195176,0.590378165,0.131182513,-0.693553173
WBGene00206460,-1.139849659,-1.203802052,0.686063246
WBGene00206487,-0.2686556,-0.251285935,0.207609858
WBGene00206530,0.544016578,0.456558654,0.541629972
WBGene00219216,2.666105714,2.801271139,-2.794060867
